gf_name,topology,T,eta,maxbond,error_l1,mem_bytes
gk,ITTN,100.0,0.0,40,23.40814863942492,2528632
gk,CTTN,100.0,0.0,40,0.5511189031797604,1105192
gk,QTT,100.0,0.0,60,0.5883235031604828,1494616
gk,ITTN,100.0,0.0,60,0.8289605233352677,3460152
gk,CTTN,100.0,0.0,60,0.20488915205778951,1208840
gk,QTT,100.0,0.0,80,0.5794442976962326,1665176
gk,ITTN,100.0,0.0,80,0.3203961746168553,4017752
gk,CTTN,100.0,0.0,80,0.0007559011186199153,1288872
gk,QTT,100.0,0.0,100,0.4360152030183632,1846232
gk,ITTN,100.0,0.0,100,0.08071770274816899,4158136
gk,CTTN,100.0,0.0,100,2.290769659847713e-7,1361032
gk,QTT,100.0,0.0,120,0.23635303504163951,1948568
gk,ITTN,100.0,0.0,120,0.004182247553665258,4568792
gk,CTTN,100.0,0.0,120,2.1104750440351377e-9,1413512
gk,QTT,100.0,0.0,140,0.03392756394352469,1993752
gk,ITTN,100.0,0.0,140,4.344515647051018e-5,4903928
gk,CTTN,100.0,0.0,140,2.853954972950422e-9,1416136
gk,QTT,100.0,0.0,160,0.0018225473901997353,2023928
gk,ITTN,100.0,0.0,160,4.324773970903205e-6,5242424
gk,CTTN,100.0,0.0,160,2.948784320925001e-9,1416136
gk,QTT,100.0,0.0,180,2.9191086026952095e-5,2055416
gk,ITTN,100.0,0.0,180,1.3449004792274497e-5,5374936
gk,CTTN,100.0,0.0,180,2.9157829263392345e-9,1410888
gk,QTT,100.0,0.0,200,7.48127222480046e-8,2075096
gk,ITTN,100.0,0.0,200,9.742857109526395e-6,5418232
gk,CTTN,100.0,0.0,200,2.753086389993981e-9,1414824
gk,QTT,100.0,1.0,20,0.08175573201847587,1268152
gk,ITTN,100.0,1.0,20,0.10870863276319093,1753752
gk,CTTN,100.0,1.0,20,0.010234206804321331,1198856
gk,QTT,100.0,1.0,40,0.03460495221526777,1742584
gk,ITTN,100.0,1.0,40,0.08465740921589304,3079672
gk,CTTN,100.0,1.0,40,0.0003093516564871077,1576200
gk,QTT,100.0,1.0,60,0.004652002372483396,2094200
gk,ITTN,100.0,1.0,60,0.05809406060819235,4290648
gk,CTTN,100.0,1.0,60,1.0485463933648999e-5,1808424
gk,QTT,100.0,1.0,80,0.0007958042462486245,2323800
gk,ITTN,100.0,1.0,80,0.02516577420933874,5464888
gk,CTTN,100.0,1.0,80,1.499909016795683e-7,1968488
gk,QTT,100.0,1.0,100,8.094027011854027e-5,2482552
gk,ITTN,100.0,1.0,100,0.04985015427285272,6590584
gk,CTTN,100.0,1.0,100,2.275768373539555e-9,2062952
gk,QTT,100.0,1.0,120,1.0666191271063057e-6,2562584
gk,ITTN,100.0,1.0,120,0.05373236184757036,7863224
gk,CTTN,100.0,1.0,120,6.201902443081577e-10,2103624
gk,QTT,100.0,1.0,140,6.275042377157675e-10,2594648
gk,ITTN,100.0,1.0,140,0.029191139095382117,8753336
gk,CTTN,100.0,1.0,140,4.879105938566476e-10,2102312
gk,QTT,100.0,1.0,160,7.327538183402995e-10,2582840
gk,ITTN,100.0,1.0,160,0.05257484582373968,9974808
gk,CTTN,100.0,1.0,160,5.458198668471497e-10,2087880
gk,QTT,100.0,1.0,180,8.406859145951208e-10,2572344
gk,ITTN,100.0,1.0,180,0.05146554651446997,10813176
gk,CTTN,100.0,1.0,180,5.729755937640289e-10,2103624
gk,QTT,100.0,1.0,200,6.35152136265398e-10,2589400
gk,ITTN,100.0,1.0,200,0.07544287965556817,11921816
gk,CTTN,100.0,1.0,200,6.091255286046859e-10,2089192
gk,QTT,150.0,0.001,20,1.3529638463925773,1197304
gk,ITTN,150.0,0.001,20,2.709808499204062,1693400
gk,CTTN,150.0,0.001,20,0.4625675489803599,1137192
gk,QTT,150.0,0.001,40,1.0250036920733927,1569400
gk,ITTN,150.0,0.001,40,2.769063853524277,2844824
gk,CTTN,150.0,0.001,40,0.34806013746073855,1389896
gk,QTT,150.0,0.001,60,0.6366568325727853,1839672
gk,ITTN,150.0,0.001,60,0.7932628967311147,3971832
gk,CTTN,150.0,0.001,60,0.24398248769511025,1548648
gk,QTT,150.0,0.001,80,0.6186001447485728,2060088
gk,ITTN,150.0,0.001,80,0.3728445669777256,5027992
gk,CTTN,150.0,0.001,80,0.08746103516668793,1675912
gk,QTT,150.0,0.001,100,0.36349411403770393,2228024
gk,ITTN,150.0,0.001,100,0.13171568610753584,6316376
gk,CTTN,150.0,0.001,100,0.036881163948518356,1769064
gk,QTT,150.0,0.001,120,0.14438019102877253,2376280
gk,ITTN,150.0,0.001,120,0.01564778883679148,7418456
gk,CTTN,150.0,0.001,120,0.008428128213407035,1856968
gk,QTT,150.0,0.001,140,0.05723551668144733,2504120
gk,ITTN,150.0,0.001,140,0.001260746674064566,8507992
gk,CTTN,150.0,0.001,140,0.0003617128382087875,1931016
gk,QTT,150.0,0.001,160,0.0016835911299358736,2584152
gk,ITTN,150.0,0.001,160,0.0005194444568400654,9527416
gk,CTTN,150.0,0.001,160,7.795388979116186e-6,1984808
gk,QTT,150.0,0.001,180,4.952583951225765e-5,2672056
gk,ITTN,150.0,0.001,180,0.00031947809392477133,10591448
gk,CTTN,150.0,0.001,180,1.378679275426345e-7,2034664
gk,QTT,150.0,0.001,200,5.283395111860106e-8,2748152
gk,ITTN,150.0,0.001,200,0.0002489837543528447,11679096
gk,CTTN,150.0,0.001,200,4.870279166569443e-9,2083208
gk,QTT,150.0,0.01,20,0.7965967094624372,1222232
gk,ITTN,150.0,0.01,20,0.7887347132306133,1717016
gk,CTTN,150.0,0.01,20,0.34694955765291824,1163432
gk,QTT,150.0,0.01,40,0.7277195620896595,1612696
gk,ITTN,150.0,0.01,40,0.6502773910269,2864504
gk,CTTN,150.0,0.01,40,0.2369502857967603,1409576
gk,QTT,150.0,0.01,60,0.5374133966843712,1871160
gk,ITTN,150.0,0.01,60,0.7135221685825228,4074168
gk,CTTN,150.0,0.01,60,0.10505189897048146,1582760
gk,QTT,150.0,0.01,80,0.4054196399531909,2104696
gk,ITTN,150.0,0.01,80,0.346336046560983,5251032
gk,CTTN,150.0,0.01,80,0.03855902389436193,1717896
gk,QTT,150.0,0.01,100,0.14631648143746612,2273944
gk,ITTN,150.0,0.01,100,0.16136151414729774,6196984
gk,CTTN,150.0,0.01,100,0.012018457086413322,1818920
gk,QTT,150.0,0.01,120,0.04840919302741296,2428760
gk,ITTN,150.0,0.01,120,0.04136969849183023,7497176
gk,CTTN,150.0,0.01,120,0.002554985311309565,1904200
gk,QTT,150.0,0.01,140,0.006856969734163382,2560536
gk,ITTN,150.0,0.01,140,0.006621688492926471,8540792
gk,CTTN,150.0,0.01,140,0.00018490067072314052,1983496
gk,QTT,150.0,0.01,160,0.0006433233911489059,2637944
gk,ITTN,150.0,0.01,160,0.007513513183381147,9774072
gk,CTTN,150.0,0.01,160,2.230871448845204e-5,2034664
gk,QTT,150.0,0.01,180,1.5212576399319773e-5,2714040
gk,ITTN,150.0,0.01,180,0.0039870002471216835,10608504
gk,CTTN,150.0,0.01,180,2.005376666572402e-7,2085832
gk,QTT,150.0,0.01,200,5.0842456480834425e-8,2796696
gk,ITTN,150.0,0.01,200,0.004801183996484741,11782744
gk,CTTN,150.0,0.01,200,3.45363725584853e-9,2130440
gk,QTT,150.0,0.1,20,0.2944972336872149,1235352
gk,ITTN,150.0,0.1,20,0.4151964394320484,1719640
gk,CTTN,150.0,0.1,20,0.0745253772856639,1159496
gk,QTT,150.0,0.1,40,0.20330045929153798,1629752
gk,ITTN,150.0,0.1,40,0.18354624974974362,2949784
gk,CTTN,150.0,0.1,40,0.01876861441750472,1442376
gk,QTT,150.0,0.1,60,0.09804794197473048,1938072
gk,ITTN,150.0,0.1,60,0.08748953687803439,4176504
gk,CTTN,150.0,0.1,60,0.0038019762856941514,1626056
gk,QTT,150.0,0.1,80,0.031053185714426813,2168984
gk,ITTN,150.0,0.1,80,0.08800401926421675,5409784
gk,CTTN,150.0,0.1,80,0.0003821919984186183,1784808
gk,QTT,150.0,0.1,100,0.015527392631535922,2315928
