gf_name,topology,T,eta,maxbond,error_l1,mem_bytes
gf,ITTN,100.0,10.0,10,8.75440263263757e-19,197648
gf,QTT_Seq,100.0,10.0,15,0.0028772364397199723,445400
gf,BTTN,100.0,10.0,15,0.0015699465545685333,307496
gf,CTTN,100.0,10.0,15,0.0007400093428900544,330584
gf,QTT_Int,100.0,10.0,15,4.1566337891781146e-5,213904
gf,ITTN,100.0,10.0,15,2.918931162099079e-19,197648
gf,QTT_Seq,100.0,10.0,20,0.0024498576719271924,482840
gf,BTTN,100.0,10.0,20,0.0024049858139095007,329128
gf,CTTN,100.0,10.0,20,0.0017456101294092616,361368
gf,QTT_Int,100.0,10.0,20,2.4409496948290825e-6,213904
gf,ITTN,100.0,10.0,20,1.2590697438504281e-18,197648
gf,QTT_Seq,100.0,10.0,25,0.0010997856874423635,474520
gf,BTTN,100.0,10.0,25,0.0021638147953556715,356584
gf,CTTN,100.0,10.0,25,0.0019126026691254157,359704
gf,QTT_Int,100.0,10.0,25,3.666061957577399e-14,213904
gf,ITTN,100.0,10.0,25,1.0333052968596893e-18,197648
gf,QTT_Seq,100.0,10.0,30,0.0016968580916045624,613464
gf,BTTN,100.0,10.0,30,0.0025805800627088297,373224
gf,CTTN,100.0,10.0,30,0.0010701715966704604,370520
gf,QTT_Int,100.0,10.0,30,1.1957478130733239e-10,213904
gf,ITTN,100.0,10.0,30,1.347132833434528e-18,197648
gf,QTT_Seq,100.0,10.0,35,0.001684511131711837,546072
gf,BTTN,100.0,10.0,35,0.002806781400529715,378184
gf,CTTN,100.0,10.0,35,0.0027239067716032673,353880
gf,QTT_Int,100.0,10.0,35,1.1405466147226553e-9,213904
gf,ITTN,100.0,10.0,35,3.3400548480478683e-19,197648
gf,QTT_Seq,100.0,10.0,40,0.0018700864727899816,432920
gf,BTTN,100.0,10.0,40,0.0013891080430269201,409800
gf,CTTN,100.0,10.0,40,0.0014398436052572778,360536
gf,QTT_Int,100.0,10.0,40,4.487391914355486e-11,213904
gf,ITTN,100.0,10.0,40,3.8815637776834857e-20,197648
gf,QTT_Seq,100.0,10.0,45,0.0006333178328933924,636760
gf,BTTN,100.0,10.0,45,0.0022881383080619413,421448
gf,CTTN,100.0,10.0,45,0.002131979120907349,336408
gf,QTT_Int,100.0,10.0,45,7.522852548914589e-8,213904
gf,ITTN,100.0,10.0,45,4.796591710675897e-19,197648
gf,QTT_Seq,100.0,10.0,50,0.0045090525345300335,536088
gf,BTTN,100.0,10.0,50,0.002288089540703052,435592
gf,CTTN,100.0,10.0,50,0.0019590164526185495,353880
gf,QTT_Int,100.0,10.0,50,8.270922522896307e-6,213904
gf,ITTN,100.0,10.0,50,1.0902238407950536e-18,197648
gf,QTT_Seq,100.0,10.0,55,0.002663560796957883,503640
gf,BTTN,100.0,10.0,55,0.003208586944100809,442248
gf,CTTN,100.0,10.0,55,0.0025818327230954885,366360
gf,QTT_Int,100.0,10.0,55,2.2247692826912136e-8,213904
gf,ITTN,100.0,10.0,55,7.34765685832734e-19,197648
gf,QTT_Seq,100.0,10.0,60,0.002456574673873366,493656
gf,BTTN,100.0,10.0,60,0.0020616708614855607,455560
gf,CTTN,100.0,10.0,60,0.001958654421621761,339736
gf,QTT_Int,100.0,10.0,60,4.74965775856198e-7,213904
gf,ITTN,100.0,10.0,60,9.53538071244642e-19,197648
gf,QTT_Seq,200.0,0.5,5,0.021801644195707678,267984
gf,BTTN,200.0,0.5,5,0.02121010690840063,224096
gf,CTTN,200.0,0.5,5,0.0177936172445774,248848
gf,QTT_Int,200.0,0.5,5,8.456532646041471e-18,223888
gf,ITTN,200.0,0.5,5,6.204749450603212e-18,197648
gf,QTT_Seq,200.0,0.5,10,0.015595497708736934,391320
gf,BTTN,200.0,0.5,10,0.016152738657217537,264232
gf,CTTN,200.0,0.5,10,0.02059600241821846,336408
gf,QTT_Int,200.0,0.5,10,8.226746915368028e-18,223888
gf,ITTN,200.0,0.5,10,7.86990899980404e-18,197648
gf,QTT_Seq,200.0,0.5,15,0.02031782483511569,473688
gf,BTTN,200.0,0.5,15,0.013399181980074048,299176
gf,CTTN,200.0,0.5,15,0.019702040173264504,341400
gf,QTT_Int,200.0,0.5,15,1.0595724809165777e-17,223888
gf,ITTN,200.0,0.5,15,7.557949238730387e-18,197648
gf,QTT_Seq,200.0,0.5,20,0.021411445229901606,503640
gf,BTTN,200.0,0.5,20,0.012773612315101013,339112
gf,CTTN,200.0,0.5,20,0.015045749045036392,318104
gf,QTT_Int,200.0,0.5,20,9.056461387362897e-18,223888
gf,ITTN,200.0,0.5,20,6.621816171072533e-18,197648
gf,QTT_Seq,200.0,0.5,25,0.02241333424535642,609304
gf,BTTN,200.0,0.5,25,0.009994791795106336,343272
gf,CTTN,200.0,0.5,25,0.015480901543794261,384664
gf,QTT_Int,200.0,0.5,25,9.768051901096256e-18,223888
gf,ITTN,200.0,0.5,25,8.048251561767903e-18,197648
gf,QTT_Seq,200.0,0.5,30,0.01710717116354761,640088
gf,BTTN,200.0,0.5,30,0.007526648383989019,374056
gf,CTTN,200.0,0.5,30,0.015788393415379774,346392
gf,QTT_Int,200.0,0.5,30,8.080131482158333e-18,223888
gf,ITTN,200.0,0.5,30,9.730205839078718e-18,197648
gf,QTT_Seq,200.0,0.5,35,0.01735833510773329,741560
gf,BTTN,200.0,0.5,35,0.007235312568165679,376520
gf,CTTN,200.0,0.5,35,0.017797360465185864,344728
gf,QTT_Int,200.0,0.5,35,1.1038885967691359e-17,223888
gf,ITTN,200.0,0.5,35,8.995640311480557e-18,197648
gf,QTT_Seq,200.0,0.5,40,0.01725667049483745,704120
gf,BTTN,200.0,0.5,40,0.004012843553482752,402312
gf,CTTN,200.0,0.5,40,0.016242045328827958,363032
gf,QTT_Int,200.0,0.5,40,8.95313426104289e-18,223888
gf,ITTN,200.0,0.5,40,5.623197989298065e-18,197648
gf,QTT_Seq,200.0,0.5,45,0.018084168837827454,832248
gf,BTTN,200.0,0.5,45,0.003348655256235945,432264
gf,CTTN,200.0,0.5,45,0.02076510997931643,347224
gf,QTT_Int,200.0,0.5,45,1.3393450986233348e-17,223888
gf,ITTN,200.0,0.5,45,7.353891108131456e-18,197648
gf,QTT_Seq,200.0,0.5,50,0.01530133634242192,675000
gf,BTTN,200.0,0.5,50,0.004114341527487048,430600
gf,CTTN,200.0,0.5,50,0.01395588330335935,348888
gf,QTT_Int,200.0,0.5,50,9.739140313307194e-18,223888
gf,ITTN,200.0,0.5,50,5.940380084729662e-18,197648
gf,QTT_Seq,200.0,0.5,55,0.012485830874412922,765688
gf,BTTN,200.0,0.5,55,0.004595972147098043,418952
gf,CTTN,200.0,0.5,55,0.015428412794766703,355544
gf,QTT_Int,200.0,0.5,55,8.241493397002034e-18,223888
gf,ITTN,200.0,0.5,55,8.70566237405271e-18,197648
gf,QTT_Seq,200.0,0.5,60,0.014263960351086602,803960
gf,BTTN,200.0,0.5,60,0.003911066275584545,415624
gf,CTTN,200.0,0.5,60,0.01411924654223955,328920
gf,QTT_Int,200.0,0.5,60,1.2700332964705914e-17,223888
gf,ITTN,200.0,0.5,60,1.0272028063772177e-17,197648
gf,QTT_Seq,200.0,2.0,5,0.0037318381455123443,265488
gf,BTTN,200.0,2.0,5,0.0050002927120832265,231584
gf,CTTN,200.0,2.0,5,0.0028065301822591242,264656
gf,QTT_Int,200.0,2.0,5,4.025129020161581e-7,217232
gf,ITTN,200.0,2.0,5,2.4761544538569698e-18,197648
gf,QTT_Seq,200.0,2.0,10,0.0068880107291213,387992
gf,BTTN,200.0,2.0,10,0.0034796557338348977,271720
gf,CTTN,200.0,2.0,10,0.004687256099964321,339736
gf,QTT_Int,200.0,2.0,10,4.6801688365536374e-7,217232
gf,ITTN,200.0,2.0,10,1.9692473171193834e-18,197648
gf,QTT_Seq,200.0,2.0,15,0.0026186145992281745,441240
gf,BTTN,200.0,2.0,15,0.003996267444607309,312488
gf,CTTN,200.0,2.0,15,0.004181201083501384,366360
gf,QTT_Int,200.0,2.0,15,7.564906795643646e-5,217232
gf,ITTN,200.0,2.0,15,2.528833230090006e-18,197648
gf,QTT_Seq,200.0,2.0,20,0.005773110938174056,532760
gf,BTTN,200.0,2.0,20,0.0071142753038969135,335784
gf,CTTN,200.0,2.0,20,0.004895011798646772,363032
gf,QTT_Int,200.0,2.0,20,5.8758110547908766e-6,217232
gf,ITTN,200.0,2.0,20,1.4690614166174544e-18,197648
gf,QTT_Seq,200.0,2.0,25,0.002410388361803934,573528
gf,BTTN,200.0,2.0,25,0.006197459189413638,337448
gf,CTTN,200.0,2.0,25,0.003163030531933466,351384
gf,QTT_Int,200.0,2.0,25,3.430742539368631e-8,217232
gf,ITTN,200.0,2.0,25,6.317512665549882e-19,197648
gf,QTT_Seq,200.0,2.0,30,0.006819778850407745,604312
gf,BTTN,200.0,2.0,30,0.003486727636819535,363240
gf,CTTN,200.0,2.0,30,0.0061483224988340135,361368
gf,QTT_Int,200.0,2.0,30,2.6185859438421184e-7,217232
gf,ITTN,200.0,2.0,30,1.0826473238825517e-18,197648
gf,QTT_Seq,200.0,2.0,35,0.005744764662572573,507800
gf,BTTN,200.0,2.0,35,0.004367483453012714,400648
gf,CTTN,200.0,2.0,35,0.002674892452600307,351384
gf,QTT_Int,200.0,2.0,35,4.6204375483155804e-8,217232
gf,ITTN,200.0,2.0,35,1.5586254937104257e-18,197648
gf,QTT_Seq,200.0,2.0,40,0.004814127169214886,595960
gf,BTTN,200.0,2.0,40,0.0030819826204121345,399816
gf,CTTN,200.0,2.0,40,0.003253402504284396,358040
gf,QTT_Int,200.0,2.0,40,1.1550697269841623e-5,217232
gf,ITTN,200.0,2.0,40,8.076289641776159e-19,197648
gf,QTT_Seq,200.0,2.0,45,0.0049094410286484895,643384
gf,BTTN,200.0,2.0,45,0.0029259271859666323,420616
gf,CTTN,200.0,2.0,45,0.004513556170698216,348888
gf,QTT_Int,200.0,2.0,45,8.700843119569103e-6,217232
gf,ITTN,200.0,2.0,45,1.4646785659087253e-18,197648
gf,QTT_Seq,200.0,2.0,50,0.0029448020815487095,626776
gf,BTTN,200.0,2.0,50,0.0027112535294421874,430600
gf,CTTN,200.0,2.0,50,0.0035510627538705318,323928
gf,QTT_Int,200.0,2.0,50,0.00011731268819291236,217232
gf,ITTN,200.0,2.0,50,1.5689393419001385e-18,197648
gf,QTT_Seq,200.0,2.0,55,0.0034730059431940857,487832
gf,BTTN,200.0,2.0,55,0.0033593308384821693,423112
gf,CTTN,200.0,2.0,55,0.0036211219811877575,358872
gf,QTT_Int,200.0,2.0,55,2.6243903346663373e-7,217232
gf,ITTN,200.0,2.0,55,8.068214562552741e-19,197648
gf,QTT_Seq,200.0,2.0,60,0.005797957278384906,564376
gf,BTTN,200.0,2.0,60,0.0012116689830325854,472200
gf,CTTN,200.0,2.0,60,0.003865283459251546,357208
gf,QTT_Int,200.0,2.0,60,9.123097753308972e-7,217232
gf,ITTN,200.0,2.0,60,1.9282633603742068e-18,197648
gf,QTT_Seq,200.0,5.0,5,0.0008127070400317313,261328
gf,BTTN,200.0,5.0,5,0.002281048542254825,224928
gf,CTTN,200.0,5.0,5,0.0033864671882072807,260496
gf,QTT_Int,200.0,5.0,5,3.416273624702933e-8,213904
gf,ITTN,200.0,5.0,5,5.3580108781524925e-19,197648
gf,QTT_Seq,200.0,5.0,10,0.000570465121838775,373016
gf,BTTN,200.0,5.0,10,0.0007502323160593548,272552
gf,CTTN,200.0,5.0,10,0.0012131112526879467,338072
gf,QTT_Int,200.0,5.0,10,5.703400319136934e-11,213904
gf,ITTN,200.0,5.0,10,9.812396432490043e-19,197648
gf,QTT_Seq,200.0,5.0,15,0.0016988060298106398,448728
gf,BTTN,200.0,5.0,15,0.0006846116133138032,312488
gf,CTTN,200.0,5.0,15,0.0016918157492289822,365528
gf,QTT_Int,200.0,5.0,15,3.8625989010491595e-6,213904
gf,ITTN,200.0,5.0,15,5.070452883158371e-19,197648
gf,QTT_Seq,200.0,5.0,20,0.0023012492345748526,491160
gf,BTTN,200.0,5.0,20,0.0011917174841101406,328296
gf,CTTN,200.0,5.0,20,0.0028616911925988696,341400
gf,QTT_Int,200.0,5.0,20,1.3169900437875277e-9,213904
gf,ITTN,200.0,5.0,20,6.017330166504569e-19,197648
gf,QTT_Seq,200.0,5.0,25,0.0010336768530051993,518616
gf,BTTN,200.0,5.0,25,0.0031649516624363302,352424
gf,CTTN,200.0,5.0,25,0.003512764588181524,344728
gf,QTT_Int,200.0,5.0,25,7.03868776259901e-8,213904
gf,ITTN,200.0,5.0,25,1.13365946493597e-18,197648
gf,QTT_Seq,200.0,5.0,30,0.0013823804871372157,511960
gf,BTTN,200.0,5.0,30,0.000668206729650843,361576
gf,CTTN,200.0,5.0,30,0.0006377081812691042,343896
gf,QTT_Int,200.0,5.0,30,7.023441779880072e-5,213904
gf,ITTN,200.0,5.0,30,3.3441245089442895e-19,197648
gf,QTT_Seq,200.0,5.0,35,0.002299304419448103,510296
gf,BTTN,200.0,5.0,35,0.0017764226594744136,378184
gf,CTTN,200.0,5.0,35,0.003548276771184062,362200
gf,QTT_Int,200.0,5.0,35,4.591124024847134e-9,213904
gf,ITTN,200.0,5.0,35,1.0756553855124163e-18,197648
gf,QTT_Seq,200.0,5.0,40,0.0007617197839178469,676664
gf,BTTN,200.0,5.0,40,0.0034556699313666207,393992
gf,CTTN,200.0,5.0,40,0.0005207690752921601,343896
gf,QTT_Int,200.0,5.0,40,5.5867044971908535e-15,213904
gf,ITTN,200.0,5.0,40,4.98102008660837e-19,197648
gf,QTT_Seq,200.0,5.0,45,0.0024538531690425944,480344
gf,BTTN,200.0,5.0,45,0.002124662322276467,425608
gf,CTTN,200.0,5.0,45,0.00038411995664534154,380504
gf,QTT_Int,200.0,5.0,45,6.543005524365873e-5,213904
gf,ITTN,200.0,5.0,45,2.802730458311708e-19,197648
gf,QTT_Seq,200.0,5.0,50,0.0005673008934159081,482008
gf,BTTN,200.0,5.0,50,0.0015073337551932788,441416
gf,CTTN,200.0,5.0,50,0.0030718378410126063,368856
gf,QTT_Int,200.0,5.0,50,4.3506281098039676e-7,213904
gf,ITTN,200.0,5.0,50,3.6757783746633853e-19,197648
gf,QTT_Seq,200.0,5.0,55,0.0007975307940358924,453720
gf,BTTN,200.0,5.0,55,0.0011735173753707868,457224
gf,CTTN,200.0,5.0,55,0.0011828373569971592,363032
gf,QTT_Int,200.0,5.0,55,0.00047391565610768505,213904
gf,ITTN,200.0,5.0,55,3.6948133105376694e-19,197648
gf,QTT_Seq,200.0,5.0,60,0.0009789097607615347,636728
gf,BTTN,200.0,5.0,60,0.002723743259725295,463048
gf,CTTN,200.0,5.0,60,0.00403132814097385,332248
gf,QTT_Int,200.0,5.0,60,4.2522752888039775e-14,213904
gf,ITTN,200.0,5.0,60,6.725176325297719e-19,197648
gf,QTT_Seq,200.0,10.0,5,0.0022523482741011094,259664
gf,BTTN,200.0,10.0,5,0.0002771288521093239,231584
gf,CTTN,200.0,10.0,5,0.0016205937926413484,265488
gf,QTT_Int,200.0,10.0,5,4.492140229002907e-6,210576
gf,ITTN,200.0,10.0,5,3.218555968703371e-19,197648
gf,QTT_Seq,200.0,10.0,10,0.0002807961053556262,377176
gf,BTTN,200.0,10.0,10,0.0004500015923679072,274216
gf,CTTN,200.0,10.0,10,0.00018543028159395645,343064
gf,QTT_Int,200.0,10.0,10,9.706975544485047e-8,210576
gf,ITTN,200.0,10.0,10,9.058963326669393e-21,197648
gf,QTT_Seq,200.0,10.0,15,0.0019086291723541993,442072
gf,BTTN,200.0,10.0,15,1.657407156921419e-5,309992
gf,CTTN,200.0,10.0,15,0.00046113400278117544,347224
gf,QTT_Int,200.0,10.0,15,1.808823234480657e-7,210576
gf,ITTN,200.0,10.0,15,7.298897359627464e-19,197648
gf,QTT_Seq,200.0,10.0,20,0.0013491966472101173,457048
gf,BTTN,200.0,10.0,20,0.0007262221842458849,337448
gf,CTTN,200.0,10.0,20,0.0007674098008170177,343064
gf,QTT_Int,200.0,10.0,20,2.9041829820449967e-12,210576
gf,ITTN,200.0,10.0,20,2.342775217896163e-20,197648
gf,QTT_Seq,200.0,10.0,25,0.00016302724416140788,465368
gf,BTTN,200.0,10.0,25,0.001648935798412755,350760
gf,CTTN,200.0,10.0,25,5.306334708446848e-5,354712
gf,QTT_Int,200.0,10.0,25,2.318114371177716e-14,210576
gf,ITTN,200.0,10.0,25,2.6215314351912745e-19,197648
gf,QTT_Seq,200.0,10.0,30,0.0004129149954138347,475352
gf,BTTN,200.0,10.0,30,0.0006385575030866438,355752
gf,CTTN,200.0,10.0,30,8.959080455389853e-5,357208
gf,QTT_Int,200.0,10.0,30,8.446903061600573e-6,210576
gf,ITTN,200.0,10.0,30,6.468828474079986e-19,197648
gf,QTT_Seq,200.0,10.0,35,0.0005163541757251392,479512
gf,BTTN,200.0,10.0,35,0.0004355622692680621,392328
gf,CTTN,200.0,10.0,35,0.0011978197798900789,368024
gf,QTT_Int,200.0,10.0,35,1.184267999531639e-9,210576
gf,ITTN,200.0,10.0,35,6.577745748679402e-19,197648
gf,QTT_Seq,200.0,10.0,40,0.0007258621080014314,458712
gf,BTTN,200.0,10.0,40,0.0010925523941087024,402312
gf,CTTN,200.0,10.0,40,0.00030998558613621723,353880
gf,QTT_Int,200.0,10.0,40,2.735448150098438e-12,210576
gf,ITTN,200.0,10.0,40,9.209619416234693e-19,197648
gf,QTT_Seq,200.0,10.0,45,0.00040882729275888995,484504
gf,BTTN,200.0,10.0,45,0.0015008536244260331,393160
gf,CTTN,200.0,10.0,45,0.0011615328993488895,353880
gf,QTT_Int,200.0,10.0,45,4.1709717850252474e-13,210576
gf,ITTN,200.0,10.0,45,9.470823428922669e-20,197648
gf,QTT_Seq,200.0,10.0,50,0.0006836526535397322,443736
gf,BTTN,200.0,10.0,50,0.0015454964364323511,418120
gf,CTTN,200.0,10.0,50,0.0005313970225865473,341400
gf,QTT_Int,200.0,10.0,50,7.334525279199053e-12,210576
gf,ITTN,200.0,10.0,50,3.4310324931366593e-20,197648
gf,QTT_Seq,200.0,10.0,55,1.560807585976709e-5,468696
gf,BTTN,200.0,10.0,55,0.00026914426983804516,443080
gf,CTTN,200.0,10.0,55,0.0004018611978053642,357208
gf,QTT_Int,200.0,10.0,55,3.095386532671518e-11,210576
gf,ITTN,200.0,10.0,55,7.317828974838141e-20,197648
gf,QTT_Seq,200.0,10.0,60,0.0006952091334902752,495320
gf,BTTN,200.0,10.0,60,0.0017606168012513793,448904
gf,CTTN,200.0,10.0,60,0.0009186010786387652,341400
gf,QTT_Int,200.0,10.0,60,2.201242891919799e-9,210576
gf,ITTN,200.0,10.0,60,5.359248624048798e-20,197648
gf,QTT_Seq,400.0,0.5,5,0.010672940494685177,266320
gf,BTTN,400.0,0.5,5,0.009090464062503753,228256
gf,CTTN,400.0,0.5,5,0.008822092608354253,259664
gf,QTT_Int,400.0,0.5,5,1.665131048075411e-7,220560
gf,ITTN,400.0,0.5,5,3.6630852941577765e-18,197648
gf,QTT_Seq,400.0,0.5,10,0.005884724903724932,398808
gf,BTTN,400.0,0.5,10,0.014034954390166795,265064
gf,CTTN,400.0,0.5,10,0.009812189349382045,347224
gf,QTT_Int,400.0,0.5,10,1.7351917089104847e-7,220560
gf,ITTN,400.0,0.5,10,4.703853094390923e-18,197648
gf,QTT_Seq,400.0,0.5,15,0.008434950969989887,464536
gf,BTTN,400.0,0.5,15,0.015231881414554393,300840
gf,CTTN,400.0,0.5,15,0.010007709565081627,358872
gf,QTT_Int,400.0,0.5,15,3.052894970719589e-5,220560
gf,ITTN,400.0,0.5,15,4.804967557827418e-18,197648
gf,QTT_Seq,400.0,0.5,20,0.00921445556490558,516120
gf,BTTN,400.0,0.5,20,0.015023009866964854,331624
gf,CTTN,400.0,0.5,20,0.006499560324771935,315608
gf,QTT_Int,400.0,0.5,20,0.00016461673358159353,220560
gf,ITTN,400.0,0.5,20,2.8054621548701365e-18,197648
gf,QTT_Seq,400.0,0.5,25,0.010364603193109882,635928
gf,BTTN,400.0,0.5,25,0.009014204075831134,344936
gf,CTTN,400.0,0.5,25,0.008002488222993832,343064
gf,QTT_Int,400.0,0.5,25,5.0090474749438155e-8,220560
gf,ITTN,400.0,0.5,25,6.0227238451572394e-18,197648
gf,QTT_Seq,400.0,0.5,30,0.010790817700955241,685016
gf,BTTN,400.0,0.5,30,0.0039640154900774365,364072
gf,CTTN,400.0,0.5,30,0.012179734306308627,343896
gf,QTT_Int,400.0,0.5,30,7.161106310077339e-5,220560
gf,ITTN,400.0,0.5,30,4.463577993968801e-18,197648
gf,QTT_Seq,400.0,0.5,35,0.008246829004387978,724088
gf,BTTN,400.0,0.5,35,0.0063076730663663705,387336
gf,CTTN,400.0,0.5,35,0.00705055054893652,353880
gf,QTT_Int,400.0,0.5,35,1.862089612007931e-7,220560
gf,ITTN,400.0,0.5,35,4.019494295848122e-18,197648
gf,QTT_Seq,400.0,0.5,40,0.011011477548019517,733240
gf,BTTN,400.0,0.5,40,0.006799537706772504,407304
gf,CTTN,400.0,0.5,40,0.008600951756761064,363864
gf,QTT_Int,400.0,0.5,40,6.274985987774613e-7,220560
gf,ITTN,400.0,0.5,40,5.269156978287288e-18,197648
gf,QTT_Seq,400.0,0.5,45,0.00815588298923808,777336
gf,BTTN,400.0,0.5,45,0.004618591510014386,425608
gf,CTTN,400.0,0.5,45,0.010057573924653947,364696
gf,QTT_Int,400.0,0.5,45,2.2394871069271766e-5,220560
gf,ITTN,400.0,0.5,45,4.444699640206962e-18,197648
gf,QTT_Seq,400.0,0.5,50,0.008052771020384774,694136
gf,BTTN,400.0,0.5,50,0.0032238461913202798,434760
gf,CTTN,400.0,0.5,50,0.00795818942959876,348056
gf,QTT_Int,400.0,0.5,50,3.1967549565828316e-6,220560
gf,ITTN,400.0,0.5,50,3.4943991093648696e-18,197648
gf,QTT_Seq,400.0,0.5,55,0.008354443396123023,567704
gf,BTTN,400.0,0.5,55,0.004461224601057436,459720
gf,CTTN,400.0,0.5,55,0.007356806542889138,337240
gf,QTT_Int,400.0,0.5,55,5.1421234948308785e-6,220560
gf,ITTN,400.0,0.5,55,2.5588092049007303e-18,197648
gf,QTT_Seq,400.0,0.5,60,0.007577149148969292,887992
gf,BTTN,400.0,0.5,60,0.004601629334187609,465544
gf,CTTN,400.0,0.5,60,0.012553056182005704,308952
gf,QTT_Int,400.0,0.5,60,2.638716835317354e-6,220560
gf,ITTN,400.0,0.5,60,7.388103076021318e-18,197648
gf,QTT_Seq,400.0,2.0,5,0.00367415238325506,266320
gf,BTTN,400.0,2.0,5,0.0009758956475640411,228256
gf,CTTN,400.0,2.0,5,0.0022767954734224227,264656
gf,QTT_Int,400.0,2.0,5,1.4401983375414945e-7,213904
gf,ITTN,400.0,2.0,5,8.87625590145137e-19,197648
gf,QTT_Seq,400.0,2.0,10,0.0025756989176838586,379672
gf,BTTN,400.0,2.0,10,0.004602616076254586,273384
gf,CTTN,400.0,2.0,10,0.001209313513573489,347224
gf,QTT_Int,400.0,2.0,10,1.980121767462018e-13,218896
gf,ITTN,400.0,2.0,10,4.978118008597235e-19,197648
gf,QTT_Seq,400.0,2.0,15,0.000965067143139482,467864
gf,BTTN,400.0,2.0,15,0.004641194397667105,304168
gf,CTTN,400.0,2.0,15,0.0016177030384208293,346392
gf,QTT_Int,400.0,2.0,15,1.4861506254088269e-8,213904
gf,ITTN,400.0,2.0,15,7.473297381249315e-19,197648
gf,QTT_Seq,400.0,2.0,20,0.0022316048744235035,496152
gf,BTTN,400.0,2.0,20,0.0022347699553252405,334120
gf,CTTN,400.0,2.0,20,0.0016640538295636565,358040
gf,QTT_Int,400.0,2.0,20,8.416807729230713e-6,213904
gf,ITTN,400.0,2.0,20,9.214143163089554e-19,197648
gf,QTT_Seq,400.0,2.0,25,0.0014305594431730795,510296
gf,BTTN,400.0,2.0,25,0.0023590898110396785,345768
gf,CTTN,400.0,2.0,25,0.0040551690229891696,363032
gf,QTT_Int,400.0,2.0,25,3.428454808208013e-5,213904
gf,ITTN,400.0,2.0,25,5.024184198283877e-19,197648
gf,QTT_Seq,400.0,2.0,30,0.00022161484118308559,468696
gf,BTTN,400.0,2.0,30,0.0010710799144745692,379048
gf,CTTN,400.0,2.0,30,0.0025973220960347106,346392
gf,QTT_Int,400.0,2.0,30,0.00010108845031986234,213904
gf,ITTN,400.0,2.0,30,7.820407851168189e-19,197648
gf,QTT_Seq,400.0,2.0,35,0.0019939838646330153,602648
gf,BTTN,400.0,2.0,35,0.002322105470916434,382344
gf,CTTN,400.0,2.0,35,0.003060824070177213,336408
gf,QTT_Int,400.0,2.0,35,2.81862235510569e-8,213904
gf,ITTN,400.0,2.0,35,4.101450280795977e-19,197648
gf,QTT_Seq,400.0,2.0,40,0.0018940148471531088,477848
gf,BTTN,400.0,2.0,40,0.003350298834988903,375688
gf,CTTN,400.0,2.0,40,0.0010137578058173305,352216
gf,QTT_Int,400.0,2.0,40,3.909101484037281e-5,213904
gf,ITTN,400.0,2.0,40,5.999224448705419e-19,197648
gf,QTT_Seq,400.0,2.0,45,0.0028541427974460936,461208
gf,BTTN,400.0,2.0,45,0.0024850954076141908,418120
gf,CTTN,400.0,2.0,45,0.0008948910500456834,351384
gf,QTT_Int,400.0,2.0,45,3.379155966623823e-6,213904
gf,ITTN,400.0,2.0,45,4.700129560847304e-19,197648
gf,QTT_Seq,400.0,2.0,50,0.0016172300317910562,497816
gf,BTTN,400.0,2.0,50,0.0030153855541082174,433096
gf,CTTN,400.0,2.0,50,0.0044050474306585735,338072
gf,QTT_Int,400.0,2.0,50,5.419408634826465e-8,213904
gf,ITTN,400.0,2.0,50,1.0867074384825086e-18,197648
gf,QTT_Seq,400.0,2.0,55,0.0024183096883807816,616792
gf,BTTN,400.0,2.0,55,0.0005123725913268464,434760
gf,CTTN,400.0,2.0,55,0.002479058477031432,371352
gf,QTT_Int,400.0,2.0,55,6.040604414749677e-10,213904
gf,ITTN,400.0,2.0,55,2.1550376649700563e-19,197648
gf,QTT_Seq,400.0,2.0,60,0.0018935839572792315,486168
gf,BTTN,400.0,2.0,60,0.002400852877715719,451400
gf,CTTN,400.0,2.0,60,0.003854083976507021,356376
gf,QTT_Int,400.0,2.0,60,6.146420027695981e-9,213904
gf,ITTN,400.0,2.0,60,7.57983794393987e-19,197648
gf,QTT_Seq,400.0,5.0,5,0.00039611127561117016,266320
gf,BTTN,400.0,5.0,5,0.0008897393599049475,231584
gf,CTTN,400.0,5.0,5,0.001553060216099461,266320
gf,QTT_Int,400.0,5.0,5,2.7555959936895248e-5,210576
gf,ITTN,400.0,5.0,5,2.3722198590289657e-19,197648
gf,QTT_Seq,400.0,5.0,10,0.0013483045911591312,378008
gf,BTTN,400.0,5.0,10,0.0003512127547793524,267560
gf,CTTN,400.0,5.0,10,0.0011994850565601332,353048
gf,QTT_Int,400.0,5.0,10,3.684645945053493e-11,210576
gf,ITTN,400.0,5.0,10,6.462456221389735e-19,197648
gf,QTT_Seq,400.0,5.0,15,0.0013849170258652427,442904
gf,BTTN,400.0,5.0,15,0.0003745185301887256,308328
gf,CTTN,400.0,5.0,15,0.0009054207442338223,343896
gf,QTT_Int,400.0,5.0,15,1.4610927108110972e-9,210576
gf,ITTN,400.0,5.0,15,6.845912291459954e-19,197648
gf,QTT_Seq,400.0,5.0,20,0.0004272167021616407,424600
gf,BTTN,400.0,5.0,20,0.0011407496158961047,332456
gf,CTTN,400.0,5.0,20,0.0001833276055732979,325592
gf,QTT_Int,400.0,5.0,20,8.247792535894577e-8,210576
gf,ITTN,400.0,5.0,20,1.8036699775420773e-19,197648
gf,QTT_Seq,400.0,5.0,25,0.00030473040788246475,498648
