gf_name,topology,T,eta,maxbond,error_l1,mem_bytes
dcgf,QTT_Int,100.0,10.0,20,0.08754967122289849,665048
dcgf,ITTN,100.0,10.0,20,0.06142850462415685,426648
dcgf,QTT_Seq,100.0,10.0,25,0.017662639419877946,790680
dcgf,BTTN,100.0,10.0,25,0.004067227597195537,386536
dcgf,CTTN,100.0,10.0,25,0.0069088791296281855,801496
dcgf,QTT_Int,100.0,10.0,25,0.0576798215783599,785688
dcgf,ITTN,100.0,10.0,25,0.03838184558173601,489048
dcgf,QTT_Seq,100.0,10.0,30,0.009207903022552519,904664
dcgf,BTTN,100.0,10.0,30,0.003441977366673525,415656
dcgf,CTTN,100.0,10.0,30,0.00453071271037038,933784
dcgf,QTT_Int,100.0,10.0,30,0.04159868536664662,907992
dcgf,ITTN,100.0,10.0,30,0.019555894119253337,544792
dcgf,QTT_Seq,100.0,10.0,35,0.012331595526575763,1043576
dcgf,BTTN,100.0,10.0,35,0.0018600113906565299,445576
dcgf,CTTN,100.0,10.0,35,0.0037023161641953476,1046904
dcgf,QTT_Int,100.0,10.0,35,0.02072700816259235,1004472
dcgf,ITTN,100.0,10.0,35,0.010970589124635843,603832
dcgf,QTT_Seq,100.0,10.0,40,0.011121163044399338,1158392
dcgf,BTTN,100.0,10.0,40,0.0015536410954215684,474696
dcgf,CTTN,100.0,10.0,40,0.002840860969179529,1157560
dcgf,QTT_Int,100.0,10.0,40,0.010464445999621125,1116792
dcgf,ITTN,100.0,10.0,40,0.004634593479143736,657912
dcgf,QTT_Seq,100.0,10.0,45,0.007422656056485679,1274872
dcgf,BTTN,100.0,10.0,45,0.0009700404882783383,503816
dcgf,CTTN,100.0,10.0,45,0.0018584228036848556,1281528
dcgf,QTT_Int,100.0,10.0,45,0.0059740543115260935,1228280
dcgf,ITTN,100.0,10.0,45,0.0026876822591537,713656
dcgf,QTT_Seq,100.0,10.0,50,0.0027229365522877832,1357240
dcgf,BTTN,100.0,10.0,50,0.0006756214534224869,523784
dcgf,CTTN,100.0,10.0,50,0.002103212056627501,1405496
dcgf,QTT_Int,100.0,10.0,50,0.0027226304746113543,1318968
dcgf,ITTN,100.0,10.0,50,0.0011868318803081558,766904
dcgf,QTT_Seq,100.0,10.0,55,0.004469891357019781,1482872
dcgf,BTTN,100.0,10.0,55,0.000594274792160994,552904
dcgf,CTTN,100.0,10.0,55,0.0011751402768882923,1507000
dcgf,QTT_Int,100.0,10.0,55,0.0016561830798101636,1420472
dcgf,ITTN,100.0,10.0,55,0.0005018481496656706,820984
dcgf,QTT_Seq,100.0,10.0,60,0.004034741286534117,1583544
dcgf,BTTN,100.0,10.0,60,0.000450052686853218,570376
dcgf,CTTN,100.0,10.0,60,0.0010185612694642552,1620984
dcgf,QTT_Int,100.0,10.0,60,0.0009304358461498335,1485368
dcgf,ITTN,100.0,10.0,60,0.00027615730714104173,873400
dcgf,QTT_Seq,200.0,0.5,5,0.5421452616518166,268816
dcgf,BTTN,200.0,0.5,5,0.9248841080297567,231584
dcgf,CTTN,200.0,0.5,5,0.5219240306857833,267984
dcgf,QTT_Int,200.0,0.5,5,1.2429071657078905,268816
dcgf,ITTN,200.0,0.5,5,1.1489925382859785,227600
dcgf,QTT_Seq,200.0,0.5,10,0.09721418693821848,410456
dcgf,BTTN,200.0,0.5,10,0.14992581661513385,289192
dcgf,CTTN,200.0,0.5,10,0.011246763630235657,411288
dcgf,QTT_Int,200.0,0.5,10,2.1442436063237618,411288
dcgf,ITTN,200.0,0.5,10,1.582771446140469,298520
dcgf,QTT_Seq,200.0,0.5,15,0.02039544593459122,548568
dcgf,BTTN,200.0,0.5,15,0.012558006810595978,326632
dcgf,CTTN,200.0,0.5,15,0.002040713435950746,547736
dcgf,QTT_Int,200.0,0.5,15,2.2006420975896126,546904
dcgf,ITTN,200.0,0.5,15,1.4009699930083834,367576
dcgf,QTT_Seq,200.0,0.5,20,0.0035213192025169825,679192
dcgf,BTTN,200.0,0.5,20,0.0008692908729932002,357416
dcgf,CTTN,200.0,0.5,20,0.0009841881289208729,679192
dcgf,QTT_Int,200.0,0.5,20,1.5097594280217317,676696
dcgf,ITTN,200.0,0.5,20,1.0060272723155177,430808
dcgf,QTT_Seq,200.0,0.5,25,0.0018112258215877792,808152
dcgf,BTTN,200.0,0.5,25,0.00021406874496006926,386536
dcgf,CTTN,200.0,0.5,25,0.00041319677409828044,808152
dcgf,QTT_Int,200.0,0.5,25,1.0812178332179707,799832
dcgf,ITTN,200.0,0.5,25,0.8313110223498591,491544
dcgf,QTT_Seq,200.0,0.5,30,0.0007670616128947611,937112
dcgf,BTTN,200.0,0.5,30,0.00013683442007524568,415656
dcgf,CTTN,200.0,0.5,30,0.00039942516187374116,937112
dcgf,QTT_Int,200.0,0.5,30,1.0950712057908965,922136
dcgf,ITTN,200.0,0.5,30,0.7002182811636045,548952
dcgf,QTT_Seq,200.0,0.5,35,0.0006588921074581087,1061880
dcgf,BTTN,200.0,0.5,35,0.00013038769669830211,445576
dcgf,CTTN,200.0,0.5,35,0.00021227873029466463,1061880
dcgf,QTT_Int,200.0,0.5,35,0.7639263337691875,1036920
dcgf,ITTN,200.0,0.5,35,0.521442413290986,607992
dcgf,QTT_Seq,200.0,0.5,40,0.0006281245047694732,1182520
dcgf,BTTN,200.0,0.5,40,7.452728759099648e-5,474696
dcgf,CTTN,200.0,0.5,40,0.0002076910418874209,1182520
dcgf,QTT_Int,200.0,0.5,40,0.5830598002686466,1151736
dcgf,ITTN,200.0,0.5,40,0.42632943776416504,667064
dcgf,QTT_Seq,200.0,0.5,45,0.0004602094178002682,1303160
dcgf,BTTN,200.0,0.5,45,5.222760911836065e-5,503816
dcgf,CTTN,200.0,0.5,45,0.00016425356428457832,1303160
dcgf,QTT_Int,200.0,0.5,45,0.45835693231433217,1262392
dcgf,ITTN,200.0,0.5,45,0.3419904643645588,721144
dcgf,QTT_Seq,200.0,0.5,50,0.0006142742636580411,1423800
dcgf,BTTN,200.0,0.5,50,6.075850121366395e-5,532936
dcgf,CTTN,200.0,0.5,50,0.00015916537438249464,1423800
dcgf,QTT_Int,200.0,0.5,50,0.36732219377124986,1372216
dcgf,ITTN,200.0,0.5,50,0.26994085286072383,774392
dcgf,QTT_Seq,200.0,0.5,55,0.0004049814367091513,1544440
dcgf,BTTN,200.0,0.5,55,3.636453328896826e-5,562056
dcgf,CTTN,200.0,0.5,55,9.53902218998439e-5,1544440
dcgf,QTT_Int,200.0,0.5,55,0.25906467530938254,1477048
dcgf,ITTN,200.0,0.5,55,0.16129661188196087,830968
dcgf,QTT_Seq,200.0,0.5,60,0.0003185380667312812,1665080
dcgf,BTTN,200.0,0.5,60,3.578212763301797e-5,591176
dcgf,CTTN,200.0,0.5,60,8.157705751068492e-5,1665080
dcgf,QTT_Int,200.0,0.5,60,0.15284973395978543,1587704
dcgf,ITTN,200.0,0.5,60,0.13448006700078,883384
dcgf,QTT_Seq,200.0,2.0,5,0.4398564476429317,268816
dcgf,BTTN,200.0,2.0,5,0.5836881499914203,231584
dcgf,CTTN,200.0,2.0,5,0.36011022087644684,268816
dcgf,QTT_Int,200.0,2.0,5,0.7703074257963926,268816
dcgf,ITTN,200.0,2.0,5,0.7249417545249928,227600
